Chrom	Edge
chr21	>105400480>105400483
chr21	>105403811>105403813
chr21	>105399118>105399119
chr21	>105403945>105403947
chr21	>105400280>105400281
chr21	>105400450>105400452
chr21	>105402916>105402917
chr21	>105403600>105403601
chr21	>105402349>105402351
chr21	>105406083>105406084
chr21	>105399672>105399673
chr21	>105399672>105399674
chr21	>105399227>105399228
chr21	>105401807>105401809
chr21	>105404392>105404394
chr21	>105406920>105406922
chr21	>105407325>105407327
chr21	>105400271>105400272
chr21	>105399981>105399982
chr21	>105403640>105403643
chr21	>105406950>105406951
chr21	>105407192>105407194
chr21	>105406142>105406144
chr21	>105406127>105406128
chr21	>105407113>105407114
chr21	>105406608>105406609
chr21	>105406608>105406610
chr21	>105405052>105405053
chr21	>105405077>105405079
chr21	>105407438>105407439
chr21	>105401057>105401059
chr21	>105398636>105398637
chr21	>105407527>105407528
chr21	>105406467>105406468
chr21	>105399105>105399106
chr21	>105399105>105399107
chr21	>105406645>105406646
chr21	>105404551>105404552
chr21	>105403592>105403594
chr21	>105407496>105407498
chr21	>105407177>105407179
chr21	>105399997>105399998
chr21	>105405631>105405632
chr21	>105399281>105399282
chr21	>105402601>105402602
chr21	>105405914>105405915
chr21	>105400848>105400850
chr21	>105404307>105404308
chr21	>105400247>105400248
chr21	>105400768>105400770
chr21	>105405637>105405638
chr21	>105401878>105401880
chr21	>105400678>105400679
chr21	>105401753>105401754
chr21	>105406088>105406091
chr21	>105407292>105407294
chr21	>105407519>105407521
chr21	>105406758>105406759
chr21	>105400862>105400863
chr21	>105402474>105402476
chr21	>105401029>105401030
chr21	>105401488>105401490
chr21	>105401682>105401684
chr21	>105403304>105403306
chr21	>105407198>105407200
chr21	>105405202>105405204
chr21	>105401197>105401198
chr21	>105401771>105401772
chr21	>105401771>105401773
chr21	>105400744>105400745
chr21	>105402330>105402331
chr21	>105398600>105398602
chr21	>105400199>105400200
chr21	>105402077>105402079
chr21	>105406184>105406186
chr21	>105399020>105399022
chr21	>105401376>105401378
chr21	>105405752>105405754
chr21	>105399445>105399446
chr21	>105400269>105400271
chr21	>105407551>105407553
chr21	>105399611>105399613
chr21	>105399649>105399651
chr21	>105406992>105406994
chr21	>105403991>105403992
chr21	>105399420>105399421
chr21	>105402459>105402460
chr21	>105403392>105403393
chr21	>105403392>105403394
chr21	>105407451>105407452
chr21	>105403984>105403985
chr21	>105401283>105401285
chr21	>105402671>105402672
chr21	>105399801>105399803
chr21	>105402357>105402358
chr21	>105403106>105403107
chr21	>105406168>105406169
chr21	>105403799>105403800
chr21	>105406396>105406397
chr21	>105403979>105403981
chr21	>105401987>105401989
chr21	>105404302>105404304
chr21	>105402440>105402442
chr21	>105404289>105404290
chr21	>105402552>105402553
chr21	>105402555>105402556
chr21	>105406147>105406148
chr21	>105406260>105406261
chr21	>105401904>105401905
chr21	>105402104>105402106
chr21	>105404976>105404978
chr21	>105402833>105402834
chr21	>105403877>105403878
chr21	>105404356>105404358
chr21	>105398989>105398990
chr21	>105399911>105399913
chr21	>105404080>105404081
chr21	>105404123>105404125
chr21	>105399984>105399986
chr21	>105404718>105404720
chr21	>105402795>105402797
chr21	>105405869>105405870
chr21	>105404530>105404531
chr21	>105403128>105403129
chr21	>105403365>105403366
chr21	>105402607>105402608
chr21	>105400621>105400622
chr21	>105404815>105404817
chr21	>105404154>105404155
chr21	>105406101>105406103
chr21	>105406566>105406568
chr21	>105405689>105405690
chr21	>105406522>105406523
chr21	>105406522>105406524
chr21	>105399601>105399602
chr21	>105400408>105400409
chr21	>105403468>105403469
chr21	>105403468>105403470
chr21	>105401983>105401984
chr21	>105399479>105399481
chr21	>105400367>105400368
chr21	>105402938>105402940
chr21	>105402328>105402330
chr21	>105405513>105405515
chr21	>105407352>105407353
chr21	>105400491>105400493
chr21	>105404322>105404323
chr21	>105406531>105406533
chr21	>105406462>105406464
chr21	>105398456>105398458
chr21	>105398900>105398901
chr21	>105398900>105398902
chr21	>105398917>105398918
chr21	>105400685>105400687
chr21	>105406074>105406075
chr21	>105400389>105400391
chr21	>105405676>105405679
chr21	>105402825>105402827
chr21	>105405920>105405922
chr21	>105402991>105402993
chr21	>105406295>105406296
chr21	>105407573>105407574
chr21	>105402144>105402145
chr21	>105399062>105399063
chr21	>105402884>105402885
chr21	>105399921>105399922
chr21	>105402738>105402739
chr21	>105404846>105404847
chr21	>105399616>105399617
chr21	>105404481>105404482
chr21	>105401135>105401137
chr21	>105400471>105400473
chr21	>105402224>105402225
chr21	>105403005>105403006
chr21	>105403005>105403007
chr21	>105399464>105399466
chr21	>105407220>105407222
chr21	>105399857>105399858
chr21	>105399669>105399670
chr21	>105404424>105404426
chr21	>105404714>105404715
chr21	>105399513>105399515
chr21	>105406991>105406992
chr21	>105399841>105399843
chr21	>105401670>105401672
chr21	>105407321>105407322
chr21	>105404487>105404489
chr21	>105406755>105406756
chr21	>105401571>105401573
chr21	>105407047>105407048
chr21	>105404299>105404301
chr21	>105399391>105399393
chr21	>105404930>105404932
chr21	>105398914>105398915
chr21	>105403189>105403191
chr21	>105400443>105400444
chr21	>105404270>105404272
chr21	>105406206>105406207
chr21	>105407231>105407232
chr21	>105404388>105404389
chr21	>105405026>105405028
chr21	>105407583>105407585
chr21	>105403397>105403399
chr21	>105400655>105400657
chr21	>105406596>105406598
chr21	>105406302>105406303
chr21	>105400631>105400633
chr21	>105401790>105401791
chr21	>105402095>105402097
chr21	>105403666>105403667
chr21	>105398702>105398704
chr21	>105399017>105399019
chr21	>105398999>105399001
chr21	>105402213>105402215
chr21	>105405887>105405888
chr21	>105401414>105401416
chr21	>105407469>105407470
chr21	>105400805>105400806
chr21	>105400805>105400807
chr21	>105402976>105402979
chr21	>105400093>105400094
chr21	>105401198>105401199
chr21	>105405933>105405935
chr21	>105403192>105403194
chr21	>105399746>105399747
chr21	>105398440>105398441
chr21	>105401002>105401004
chr21	>105401703>105401705
chr21	>105398634>105398636
chr21	>105403763>105403765
chr21	>105403978>105403979
chr21	>105407594>105407595
chr21	>105403025>105403026
chr21	>105406896>105406898
chr21	>105405364>105405366
chr21	>105407616>105407617
chr21	>105407616>105407618
chr21	>105401787>105401788
chr21	>105403634>105403636
chr21	>105404493>105404495
chr21	>105404539>105404540
chr21	>105402210>105402212
chr21	>105399855>105399857
chr21	>105404859>105404861
chr21	>105399501>105399502
chr21	>105400030>105400032
chr21	>105401379>105401381
chr21	>105406353>105406355
chr21	>105406859>105406861
chr21	>105403861>105403862
chr21	>105406844>105406846
chr21	>105406516>105406517
chr21	>105407051>105407053
chr21	>105405669>105405670
chr21	>105403470>105403471
chr21	>105398881>105398882
chr21	>105398975>105398976
chr21	>105398769>105398770
chr21	>105403497>105403498
chr21	>105401954>105401956
chr21	>105404243>105404245
chr21	>105401328>105401329
chr21	>105403736>105403737
chr21	>105404685>105404686
chr21	>105404336>105404338
chr21	>105403060>105403062
chr21	>105401292>105401294
chr21	>105403567>105403569
chr21	>105404485>105404486
chr21	>105405316>105405317
chr21	>105398744>105398745
chr21	>105400165>105400166
chr21	>105403071>105403072
chr21	>105403577>105403579
chr21	>105404683>105404685
chr21	>105404874>105404876
chr21	>105406106>105406107
chr21	>105404583>105404585
chr21	>105406221>105406222
chr21	>105406038>105406039
chr21	>105398779>105398780
chr21	>105403647>105403649
chr21	>105400107>105400108
chr21	>105400107>105400115
chr21	>105405394>105405396
chr21	>105401644>105401646
chr21	>105398567>105398569
chr21	>105401866>105401868
chr21	>105399767>105399768
chr21	>105401805>105401806
chr21	>105403884>105403886
chr21	>105400496>105400498
chr21	>105405711>105405713
chr21	>105403928>105403929
chr21	>105407182>105407183
chr21	>105400161>105400162
chr21	>105401149>105401150
chr21	>105405551>105405552
chr21	>105405551>105405553
chr21	>105398446>105398447
chr21	>105399493>105399495
chr21	>105404147>105404149
chr21	>105401778>105401779
chr21	>105400783>105400785
chr21	>105406687>105406688
chr21	>105406569>105406571
chr21	>105407614>105407616
chr21	>105401367>105401369
chr21	>105406213>105406215
chr21	>105401862>105401863
chr21	>105403796>105403797
chr21	>105406240>105406242
chr21	>105403516>105403518
chr21	>105405860>105405861
chr21	>105406571>105406572
chr21	>105407338>105407339
chr21	>105402006>105402007
chr21	>105402319>105402320
chr21	>105404517>105404519
chr21	>105399369>105399370
chr21	>105405787>105405789
chr21	>105399478>105399479
chr21	>105403681>105403682
chr21	>105406639>105406640
chr21	>105403901>105403902
chr21	>105399679>105399680
chr21	>105398893>105398895
chr21	>105400336>105400338
chr21	>105402387>105402389
chr21	>105404573>105404574
chr21	>105401754>105401756
chr21	>105404926>105404927
chr21	>105402703>105402705
chr21	>105405228>105405229
chr21	>105406672>105406674
chr21	>105398514>105398515
chr21	>105407092>105407093
chr21	>105407108>105407110
chr21	>105407546>105407548
chr21	>105402688>105402689
chr21	>105402451>105402452
chr21	>105400985>105400987
chr21	>105400869>105400871
chr21	>105400324>105400326
chr21	>105399411>105399413
chr21	>105404788>105404789
chr21	>105402780>105402781
chr21	>105400624>105400625
chr21	>105407387>105407388
chr21	>105400750>105400752
chr21	>105402542>105402544
chr21	>105402542>105402545
chr21	>105402542>105402546
chr21	>105402542>105402547
chr21	>105407174>105407176
chr21	>105398736>105398738
chr21	>105399100>105399102
chr21	>105405366>105405367
chr21	>105407358>105407360
chr21	>105405566>105405568
chr21	>105405266>105405267
chr21	>105405225>105405226
chr21	>105401320>105401322
chr21	>105404677>105404679
chr21	>105403167>105403168
chr21	>105402668>105402669
chr21	>105398835>105398837
chr21	>105405915>105405917
chr21	>105399318>105399320
chr21	>105400064>105400065
chr21	>105399660>105399661
chr21	>105399433>105399434
chr21	>105402236>105402237
chr21	>105405708>105405710
chr21	>105404325>105404326
chr21	>105402505>105402507
chr21	>105398499>105398500
chr21	>105401860>105401862
chr21	>105403837>105403838
chr21	>105400109>105400115
chr21	>105405396>105405397
chr21	>105400997>105400999
chr21	>105401836>105401838
chr21	>105400725>105400727
chr21	>105407226>105407228
chr21	>105402097>105402098
chr21	>105402166>105402170
chr21	>105399329>105399330
chr21	>105405649>105405650
chr21	>105404531>105404533
chr21	>105400657>105400658
chr21	>105399519>105399521
chr21	>105398884>105398885
chr21	>105405638>105405640
chr21	>105403622>105403624
chr21	>105401664>105401666
chr21	>105403806>105403808
chr21	>105406098>105406100
chr21	>105407385>105407387
chr21	>105398804>105398807
chr21	>105398804>105398808
chr21	>105398804>105398809
chr21	>105398804>105398810
chr21	>105405994>105405995
chr21	>105403899>105403901
chr21	>105404061>105404063
chr21	>105402778>105402780
chr21	>105400146>105400148
chr21	>105403832>105403834
chr21	>105407295>105407297
chr21	>105401576>105401577
chr21	>105407549>105407551
chr21	>105404102>105404104
chr21	>105401775>105401776
chr21	>105402424>105402425
chr21	>105400612>105400613
chr21	>105407154>105407155
chr21	>105402157>105402159
chr21	>105401076>105401077
chr21	>105401759>105401760
chr21	>105402355>105402357
chr21	>105407125>105407126
chr21	>105401889>105401890
chr21	>105403003>105403005
chr21	>105405729>105405730
chr21	>105399815>105399816
chr21	>105405488>105405489
chr21	>105401541>105401543
chr21	>105404741>105404742
chr21	>105402282>105402284
chr21	>105401773>105401775
chr21	>105404549>105404551
chr21	>105407571>105407573
chr21	>105403691>105403693
chr21	>105406560>105406562
chr21	>105399356>105399357
chr21	>105401605>105401606
chr21	>105401877>105401878
chr21	>105399967>105399969
chr21	>105406281>105406286
chr21	>105405044>105405046
chr21	>105398832>105398834
chr21	>105399634>105399636
chr21	>105402726>105402727
chr21	>105398954>105398955
chr21	>105400010>105400011
chr21	>105403835>105403837
chr21	>105400884>105400886
chr21	>105404598>105404600
chr21	>105403800>105403802
chr21	>105406287>105406289
chr21	>105400666>105400667
chr21	>105399460>105399461
chr21	>105399955>105399956
chr21	>105402454>105402455
chr21	>105402454>105402456
chr21	>105403245>105403246
chr21	>105403881>105403883
chr21	>105401947>105401948
chr21	>105400382>105400383
chr21	>105403931>105403932
chr21	>105403931>105403933
chr21	>105405085>105405091
chr21	>105400534>105400536
chr21	>105405783>105405784
chr21	>105406025>105406026
chr21	>105403165>105403167
chr21	>105400071>105400073
chr21	>105406744>105406745
chr21	>105403200>105403201
chr21	>105404290>105404292
chr21	>105406487>105406488
chr21	>105403381>105403383
chr21	>105406962>105406963
chr21	>105402971>105402973
chr21	>105405351>105405352
chr21	>105407457>105407458
chr21	>105403529>105403530
chr21	>105400912>105400913
chr21	>105405786>105405787
chr21	>105399124>105399125
chr21	>105399169>105399170
chr21	>105407009>105407010
chr21	>105399825>105399826
chr21	>105399259>105399260
chr21	>105402418>105402419
chr21	>105402267>105402269
chr21	>105402147>105402148
chr21	>105401295>105401297
chr21	>105399940>105399941
chr21	>105405201>105405202
chr21	>105403355>105403357
chr21	>105406201>105406202
chr21	>105406201>105406203
chr21	>105407243>105407244
chr21	>105404210>105404212
chr21	>105400721>105400722
chr21	>105401517>105401519
chr21	>105403022>105403023
chr21	>105401655>105401657
chr21	>105404206>105404207
chr21	>105405789>105405790
chr21	>105398547>105398549
chr21	>105403272>105403274
chr21	>105401241>105401242
chr21	>105403501>105403503
chr21	>105401103>105401104
chr21	>105398723>105398724
chr21	>105406317>105406318
chr21	>105400134>105400136
chr21	>105399146>105399148
chr21	>105405138>105405139
chr21	>105400196>105400197
chr21	>105401615>105401617
chr21	>105401223>105401225
chr21	>105405434>105405435
chr21	>105407191>105407192
chr21	>105404355>105404356
chr21	>105403606>105403607
chr21	>105404665>105404667
chr21	>105400871>105400872
chr21	>105403217>105403219
chr21	>105404132>105404134
chr21	>105398593>105398594
chr21	>105403988>105403990
chr21	>105405672>105405673
chr21	>105406003>105406004
chr21	>105401791>105401793
chr21	>105405449>105405450
chr21	>105406586>105406589
chr21	>105406802>105406804
chr21	>105403301>105403303
chr21	>105406929>105406930
chr21	>105399633>105399634
chr21	>105402611>105402613
chr21	>105407001>105407003
chr21	>105399363>105399365
chr21	>105406210>105406212
chr21	>105399707>105399708
chr21	>105404791>105404792
chr21	>105405535>105405536
chr21	>105405535>105405540
chr21	>105406300>105406302
chr21	>105406792>105406793
chr21	>105403069>105403071
chr21	>105402628>105402629
chr21	>105399175>105399176
chr21	>105402680>105402682
chr21	>105403563>105403564
chr21	>105403595>105403597
chr21	>105404025>105404026
chr21	>105406413>105406415
chr21	>105403428>105403429
chr21	>105403942>105403943
chr21	>105398814>105398816
chr21	>105406403>105406404
chr21	>105403615>105403616
chr21	>105407318>105407319
chr21	>105403101>105403103
chr21	>105402402>105402404
chr21	>105403400>105403401
chr21	>105405474>105405476
chr21	>105406367>105406369
chr21	>105407089>105407090
chr21	>105401261>105401263
chr21	>105403002>105403003
chr21	>105399658>105399660
chr21	>105406181>105406183
chr21	>105403588>105403589
chr21	>105406592>105406593
chr21	>105401315>105401316
chr21	>105400423>105400424
chr21	>105402009>105402010
chr21	>105407143>105407145
chr21	>105402489>105402490
chr21	>105401013>105401014
chr21	>105398441>105398443
chr21	>105403543>105403545
chr21	>105404679>105404680
chr21	>105406976>105406977
chr21	>105399995>105399997
chr21	>105399178>105399179
chr21	>105402636>105402637
chr21	>105399779>105399780
chr21	>105405923>105405925
chr21	>105401587>105401589
chr21	>105401358>105401360
chr21	>105402100>105402101
chr21	>105402880>105402882
chr21	>105406997>105406998
chr21	>105399681>105399683
chr21	>105403631>105403633
chr21	>105403480>105403482
chr21	>105400086>105400088
chr21	>105407430>105407432
chr21	>105399959>105399962
chr21	>105400918>105400919
chr21	>105404293>105404295
chr21	>105401744>105401746
chr21	>105399983>105399984
chr21	>105402284>105402285
chr21	>105402153>105402154
chr21	>105400326>105400327
chr21	>105404824>105404826
chr21	>105407528>105407530
chr21	>105406983>105406985
chr21	>105403875>105403877
chr21	>105403405>105403407
chr21	>105399307>105399308
chr21	>105400115>105400116
chr21	>105404774>105404776
chr21	>105407180>105407182
chr21	>105407391>105407393
chr21	>105405964>105405965
chr21	>105401307>105401308
chr21	>105402741>105402742
chr21	>105404529>105404530
chr21	>105402239>105402240
chr21	>105404281>105404283
chr21	>105404703>105404704
chr21	>105402110>105402112
chr21	>105400515>105400517
chr21	>105401299>105401300
chr21	>105404216>105404218
chr21	>105399263>105399265
chr21	>105400978>105400979
chr21	>105399213>105399214
chr21	>105403263>105403264
chr21	>105405991>105405992
chr21	>105405692>105405693
chr21	>105405251>105405253
chr21	>105398748>105398750
chr21	>105399740>105399741
chr21	>105403149>105403151
chr21	>105406734>105406736
chr21	>105406517>105406519
chr21	>105400979>105400981
chr21	>105398624>105398625
chr21	>105407567>105407568
chr21	>105406378>105406379
chr21	>105401731>105401732
chr21	>105406867>105406868
chr21	>105406219>105406221
chr21	>105407105>105407107
chr21	>105402581>105402582
chr21	>105399249>105399251
chr21	>105405092>105405093
chr21	>105400643>105400645
chr21	>105404887>105404888
chr21	>105405313>105405314
chr21	>105405013>105405014
chr21	>105399233>105399234
chr21	>105406114>105406115
chr21	>105406364>105406365
chr21	>105406364>105406366
chr21	>105399291>105399293
chr21	>105403364>105403365
chr21	>105400333>105400335
chr21	>105399894>105399895
chr21	>105405890>105405891
chr21	>105401475>105401476
chr21	>105399670>105399672
chr21	>105405497>105405498
chr21	>105405853>105405855
chr21	>105400495>105400496
chr21	>105407228>105407229
chr21	>105404122>105404123
chr21	>105398946>105398948
chr21	>105399026>105399028
chr21	>105402666>105402668
chr21	>105405731>105405733
chr21	>105399863>105399864
chr21	>105403249>105403251
chr21	>105398951>105398952
chr21	>105407540>105407542
chr21	>105398826>105398828
chr21	>105399314>105399315
chr21	>105405494>105405495
chr21	>105406382>105406384
chr21	>105403014>105403016
chr21	>105401285>105401286
chr21	>105404489>105404490
chr21	>105401417>105401419
chr21	>105406873>105406874
chr21	>105406013>105406015
chr21	>105399895>105399897
chr21	>105405191>105405192
chr21	>105402448>105402449
chr21	>105398684>105398686
chr21	>105403660>105403661
chr21	>105406054>105406056
chr21	>105406777>105406779
chr21	>105400294>105400296
chr21	>105400447>105400449
chr21	>105399511>105399513
chr21	>105406491>105406493
chr21	>105404559>105404560
chr21	>105401167>105401168
chr21	>105406180>105406181
chr21	>105402145>105402147
chr21	>105402299>105402300
chr21	>105406006>105406007
chr21	>105401410>105401411
chr21	>105399430>105399431
chr21	>105400955>105400956
chr21	>105399473>105399475
chr21	>105402705>105402706
chr21	>105403340>105403341
chr21	>105399013>105399014
chr21	>105406874>105406876
chr21	>105398908>105398909
chr21	>105407056>105407057
chr21	>105402885>105402887
chr21	>105405772>105405773
chr21	>105405772>105405777
chr21	>105400830>105400832
chr21	>105405099>105405101
chr21	>105401097>105401098
chr21	>105400215>105400217
chr21	>105407202>105407203
chr21	>105406661>105406663
chr21	>105398811>105398813
chr21	>105402499>105402500
chr21	>105404934>105404935
chr21	>105406679>105406681
chr21	>105400508>105400509
chr21	>105403970>105403972
chr21	>105406892>105406893
chr21	>105401180>105401181
chr21	>105403000>105403002
chr21	>105406017>105406018
chr21	>105406017>105406019
chr21	>105402061>105402064
chr21	>105402297>105402299
chr21	>105402222>105402224
chr21	>105401975>105401977
chr21	>105402310>105402311
chr21	>105399205>105399207
chr21	>105401830>105401832
chr21	>105401178>105401180
chr21	>105403684>105403685
chr21	>105402828>105402830
chr21	>105399910>105399911
chr21	>105405807>105405808
chr21	>105400435>105400437
chr21	>105405617>105405619
chr21	>105401071>105401073
chr21	>105402982>105402983
chr21	>105406381>105406382
chr21	>105401428>105401429
chr21	>105402566>105402567
chr21	>105404146>105404147
chr21	>105401423>105401425
chr21	>105407095>105407096
chr21	>105405819>105405821
chr21	>105402803>105402804
chr21	>105403949>105403950
chr21	>105402269>105402270
chr21	>105399353>105399354
chr21	>105401999>105402000
chr21	>105399572>105399574
chr21	>105406263>105406264
chr21	>105404007>105404008
chr21	>105406853>105406855
chr21	>105405667>105405669
chr21	>105407216>105407217
chr21	>105404198>105404200
chr21	>105406980>105406982
chr21	>105405830>105405831
chr21	>105401992>105401993
chr21	>105399170>105399172
chr21	>105400586>105400588
chr21	>105402198>105402199
chr21	>105401473>105401475
chr21	>105407378>105407379
chr21	>105404403>105404404
chr21	>105403911>105403913
chr21	>105401319>105401320
chr21	>105400719>105400721
chr21	>105402317>105402319
chr21	>105398554>105398555
chr21	>105405046>105405047
chr21	>105400136>105400137
chr21	>105405792>105405793
chr21	>105401446>105401447
chr21	>105401875>105401877
chr21	>105405208>105405210
chr21	>105400524>105400526
chr21	>105402010>105402012
chr21	>105403117>105403118
chr21	>105404688>105404689
chr21	>105400260>105400262
chr21	>105405349>105405351
chr21	>105399475>105399476
chr21	>105402949>105402950
chr21	>105399214>105399216
chr21	>105400956>105400958
chr21	>105403794>105403796
chr21	>105402331>105402333
chr21	>105402821>105402822
chr21	>105404287>105404289
chr21	>105403555>105403557
chr21	>105400950>105400952
chr21	>105398802>105398804
chr21	>105401432>105401434
chr21	>105405742>105405743
chr21	>105402376>105402378
chr21	>105402733>105402735
chr21	>105404747>105404748
chr21	>105404528>105404529
chr21	>105404528>105404530
chr21	>105399864>105399866
chr21	>105404997>105404999
chr21	>105402622>105402623
chr21	>105405220>105405222
chr21	>105407142>105407143
chr21	>105399696>105399698
chr21	>105402744>105402745
chr21	>105405246>105405247
chr21	>105403604>105403606
chr21	>105400764>105400765
chr21	>105401143>105401144
chr21	>105402437>105402439
chr21	>105401246>105401247
chr21	>105405379>105405381
chr21	>105403056>105403057
chr21	>105399982>105399983
chr21	>105400374>105400376
chr21	>105402201>105402202
chr21	>105401872>105401874
chr21	>105401729>105401731
chr21	>105400506>105400508
chr21	>105398428>105398429
chr21	>105402765>105402766
chr21	>105404595>105404597
chr21	>105405953>105405955
chr21	>105400227>105400229
chr21	>105403037>105403039
chr21	>105401162>105401164
chr21	>105400962>105400964
chr21	>105406551>105406552
chr21	>105400238>105400240
chr21	>105400143>105400145
chr21	>105402533>105402534
chr21	>105406721>105406722
chr21	>105407367>105407369
chr21	>105400232>105400234
chr21	>105403995>105403996
chr21	>105404545>105404546
chr21	>105401175>105401176
chr21	>105401175>105401177
chr21	>105406350>105406352
chr21	>105405119>105405121
chr21	>105400669>105400670
chr21	>105402672>105402674
chr21	>105407003>105407004
chr21	>105403791>105403793
chr21	>105404155>105404157
chr21	>105405734>105405736
chr21	>105407278>105407280
chr21	>105405774>105405775
chr21	>105405774>105405777
chr21	>105400610>105400611
chr21	>105400610>105400612
chr21	>105404316>105404317
chr21	>105405369>105405370
chr21	>105401128>105401129
chr21	>105402021>105402022
chr21	>105402021>105402023
chr21	>105403939>105403940
chr21	>105405320>105405322
chr21	>105400097>105400099
chr21	>105402694>105402696
chr21	>105403083>105403084
chr21	>105404798>105404800
chr21	>105399204>105399205
chr21	>105400094>105400096
chr21	>105399140>105399142
chr21	>105399867>105399868
chr21	>105401555>105401556
chr21	>105404908>105404909
chr21	>105398745>105398747
chr21	>105399946>105399947
chr21	>105399946>105399948
chr21	>105406799>105406801
chr21	>105400900>105400901
chr21	>105404435>105404437
chr21	>105401065>105401066
chr21	>105405881>105405882
chr21	>105402922>105402923
chr21	>105405390>105405391
chr21	>105404594>105404595
chr21	>105407037>105407039
chr21	>105403225>105403226
chr21	>105400318>105400320
chr21	>105398766>105398769
chr21	>105405751>105405752
chr21	>105407393>105407394
chr21	>105398467>105398469
chr21	>105402935>105402937
chr21	>105400057>105400059
chr21	>105404248>105404249
chr21	>105403023>105403025
chr21	>105404239>105404240
chr21	>105400127>105400128
chr21	>105399463>105399464
chr21	>105405675>105405676
chr21	>105404277>105404278
chr21	>105407561>105407562
chr21	>105402186>105402187
chr21	>105402343>105402345
chr21	>105403813>105403814
chr21	>105398724>105398726
chr21	>105402370>105402372
chr21	>105406509>105406511
chr21	>105398837>105398838
chr21	>105399254>105399255
chr21	>105401621>105401623
chr21	>105402191>105402192
chr21	>105407543>105407545
chr21	>105406693>105406694
chr21	>105406888>105406890
chr21	>105399874>105399875
chr21	>105402537>105402539
chr21	>105398931>105398933
chr21	>105401478>105401479
chr21	>105400984>105400985
chr21	>105404565>105404566
chr21	>105399595>105399596
chr21	>105399516>105399518
chr21	>105403646>105403647
chr21	>105402434>105402436
chr21	>105407229>105407231
chr21	>105400782>105400783
chr21	>105399047>105399048
chr21	>105407554>105407556
chr21	>105404319>105404320
chr21	>105407525>105407527
chr21	>105403132>105403134
chr21	>105400739>105400740
chr21	>105400739>105400744
chr21	>105398862>105398864
chr21	>105401158>105401159
chr21	>105404113>105404114
chr21	>105399664>105399666
chr21	>105407382>105407384
chr21	>105399225>105399227
chr21	>105398878>105398879
chr21	>105401419>105401420
chr21	>105403029>105403031
chr21	>105406705>105406707
chr21	>105405956>105405958
chr21	>105400370>105400371
chr21	>105404192>105404194
chr21	>105398678>105398680
chr21	>105398569>105398570
chr21	>105405849>105405850
chr21	>105401314>105401315
chr21	>105401314>105401316
chr21	>105404339>105404341
chr21	>105404269>105404270
chr21	>105402465>105402467
chr21	>105399683>105399684
chr21	>105406988>105406989
chr21	>105399360>105399362
chr21	>105399560>105399562
chr21	>105402112>105402113
chr21	>105404246>105404248
chr21	>105407304>105407306
chr21	>105403890>105403892
chr21	>105399980>105399981
chr21	>105406490>105406491
chr21	>105407342>105407344
chr21	>105399086>105399087
chr21	>105401101>105401103
chr21	>105403923>105403925
chr21	>105405144>105405145
chr21	>105405755>105405757
chr21	>105403123>105403124
chr21	>105403123>105403125
chr21	>105406023>105406025
chr21	>105400868>105400869
chr21	>105399194>105399195
chr21	>105399592>105399593
chr21	>105400649>105400651
chr21	>105403561>105403563
chr21	>105402861>105402862
chr21	>105399966>105399967
chr21	>105402004>105402006
chr21	>105401305>105401307
chr21	>105401305>105401308
chr21	>105407016>105407018
chr21	>105402034>105402035
chr21	>105407570>105407571
chr21	>105402524>105402525
chr21	>105406119>105406121
chr21	>105404563>105404565
chr21	>105403627>105403628
chr21	>105406605>105406606
chr21	>105404178>105404180
chr21	>105400403>105400405
chr21	>105402768>105402769
chr21	>105399344>105399345
chr21	>105401663>105401664
chr21	>105403880>105403881
chr21	>105405153>105405154
chr21	>105405153>105405156
chr21	>105402302>105402303
chr21	>105405680>105405681
chr21	>105406121>105406122
chr21	>105402964>105402965
chr21	>105406700>105406702
